评论,图片
1.预约的2点，150分左右到达，大堂前台登记，并被带到皮肤科片区，说等着挂号，就走了2.200左右挂完号，跟我说找个地方坐下等被叫，之后被喊去拍照，完事儿说等被叫，我很懵逼，也没人跟我说流程怎样，该做啥，然后来了个小姐姐说要我敷麻药，我当时内心os是不是应该做皮肤检测吗然后医生看你皮肤情况说下怎么治疗然而这些都没有，跟顾问说的有些差别。在我表达了质疑以后，带我去做了个检测，草草结束。之后就开始了漫长的等待。麻药敷了15分钟，4点钟终于真正开始，从150到400集美们可想我等了多久，连医生都惊讶了。总结皮肤科的同事都很忙碌但却很乱。其次，各部门脱节了，我今天来就诊，顾问从头至尾也没有联系过我也可能不用联系，是我想多了哈哈前台把我领导皮肤科前台说了一句等挂号就走了，我就等挂号接着就是漫长的等待，我是谁我在哪最后等待2小时操作10分钟，微痛，也不知道效果咋样最最后，我感觉只要有伊肤泉产品微针的套组，那么在哪家诊疗都是一样的，医生护士医院都不重要了，这是我最大的感受，没觉得鹏程有多么特别的地方，跟品牌定位上市口碑也不搭调,[]
项目体验过程医生有给我介绍讲解，刚做完，需要一个星期恢复，过程中没有疼痛感，做水杨酸脸有点辣辣的，做完敷了面膜就不辣了，感觉还行。体验后效果做完后脸上会泛红，有几颗小红点，过两天会结痂自然脱落，三至四天之后脸部会脱皮有点干，要多敷医药面膜，早晚各一次，体验完到现在脸上的皮肤白了些，斑看起来没那么明显，要比没做之前好点。,[]
脖子是女人的第二张脸，之前因为胖，后面瘦下来颈纹特别严重，通过朋友推荐来到鹏程医院咨询，我是第一次做医美项目，我的需求主要是抗衰紧致，前台小姐姐帮我安排了咨询，接待我的顾问是珊珊小姐姐，很温柔贴心，综合下来建议我做超声炮和嗨体颈纹，给我做治疗的是朱主任，做的过程很仔细，做的过程都会反复确认有没有不适感，超声炮很惊喜，一点都不痛，嗨体因为麻药的缘故，也没有不适感，做完之后能看到整个下颌缘提升了，轮廓线都清晰了，整个过程很愉悦真的是女人不老的后期还会多带同事过来,"[{'id': 1191935808, 'url': 'http://p0.meituan.net/shaitu/246b75bc7c0b94ebe4372b4d67635dc93258943.jpg'}, {'id': 1191631074, 'url': 'http://p0.meituan.net/shaitu/766a2c5dcfa4f0070d93aae0471dfdcb778391.jpg'}, {'id': 1191714383, 'url': 'http://p0.meituan.net/shaitu/562c1a40f60aa77bbcda63d3778bd6ab879658.jpg'}]"
体验感非常棒贴心服务特别好以后就锁定鹏程医院,[]
项目体验过程体验中用到了海薇，工作人员当面拆封药剂，主动提议查验药品真假。整个过程持续了20分钟，疼痛感还好。体验后效果我刚做完的时候，脸上不会泛红。现在效果还算满意。,[]
在鹏程做了热玛吉效果一般般，昨天又在那里线下做了皮秒本来想着到美团买的，后面去了那里不知不觉的就买了他家线下的后边有查了下比美团的价格还贵二百块想着只要效果好也就这么多钱算了，坐在那里等了一二十分钟叫我拍个照片再接着等了又一个二十来分钟我是提前约好时间的哦又叫我过去自己敷个麻药的面膜，又自己找地方坐下来等个半小时，后边自己主动去找的她们说我时间到了接着带我进房里打皮秒没几分钟就说打完了，不知道她们是不是故意的，我买的祛斑的皮秒斑也没给我打干净很明显的斑都没有给我打到，其他的地方也没有给我扫到早知道这样打的怎么不给我敷半脸就好了干嘛要敷全脸的麻药，之前在其他机构有做过皮秒，会给你先把斑打了然后接着给你全脸扫两遍，效果比这里的好太多包括服务等等，所以不会再来了。是我高估了鹏程。,[]
最近皮肤干燥，朋友说让我来做下水光，现在做了一周了感觉脸上白好多。不错,[]
价格很划算每次过来都很多人服务也很到位专业,[]
体验中感受最好的评价我下次还会再来,[]
小姐姐，服务态度很好，过程也非常亲和，小姐姐也非常专业，聊天过程非常开心，nice,[]
商户环境及服务环境干净整洁，服务周到体验中感受挺好，不算疼体验后效果比起爱情，这个更有效，,"[{'id': 1378853830, 'url': 'http://p1.meituan.net/shaitu/6a9e82ca67f21970e4a41d95e4dae0e53964233.jpg'}, {'id': 1378621737, 'url': 'http://p0.meituan.net/shaitu/2f9cf377e0108f9b20fb977a0efd5a7a5068964.jpg'}]"
地理位置好，出行都很方便，而且团购的券也很划算，推荐大家来体验处理问题非常及时，喜欢这个平台曲老师帮我做了检测分析问题很细心护士小姐姐也很好,[]
我不懂这是什么医院退钱不理人无语客服拽的要死，不管你的事是人说的话吗垃圾医院,[]
第一次体验非常棒,[]
治疗项目超声炮和嗨体颈纹治疗医生朱主任接待顾问李蕉项目感受第一次做医美，先是顾问进行面诊，我的需求是抗衰老除皱纹，尤其是我的颈纹特别严重，综合下来给我推荐了超声炮和嗨体颈纹。超声炮让人很惊喜，一点都不疼，做完能看到下颌线有明显提升嗨体颈纹由于麻药的缘故，整体下来无不适感医院服务很细致，很贴心每个项目开始前都有工作人员带领，详细讲解项目原理及术后注意事项，做的过程中也会反复确认客人有没有不适应的情况，最后还添加了微信说有任何问题可以随时联系，整个过程很愉悦,"[{'id': 1140459809, 'url': 'http://p0.meituan.net/shaitu/12c324569da5f90648daf4757f64da88916497.jpg'}, {'id': 1140401586, 'url': 'http://p1.meituan.net/shaitu/e8c4993380e5ce982942a502df273bb01006612.jpg'}, {'id': 1140636764, 'url': 'http://p1.meituan.net/shaitu/a45b7f0764263baf8b31e007b5768612776365.jpg'}, {'id': 1140556880, 'url': 'http://p0.meituan.net/shaitu/87648b13e3cf100d0f937db975d168f0771528.jpg'}, {'id': 1140556881, 'url': 'http://p1.meituan.net/shaitu/7c2e184c6daa53cabef02b4bcb817ce2658373.jpg'}]"
这几年一直去深圳鹏城医院打瘦脸针，环境好，效果不错，服务周到，十个月没来，现在装修升级了，环境更加优雅，工作人员都是美女着装很靓丽，人美态度好。打瘦脸针的医生技术不错，一直在这打不会痛，效果也理想。,"[{'id': 1241618159, 'url': 'http://p0.meituan.net/shaitu/3f9f1c301b218446661a5fd0fe8399db2648947.jpg'}, {'id': 1241758724, 'url': 'http://p1.meituan.net/shaitu/4d3dab117d61e90ae678000458f313cb2960412.jpg'}, {'id': 1241709117, 'url': 'http://p0.meituan.net/shaitu/e5bfb8c0591357d8014b1e9ccf3ed66c2761720.jpg'}]"
最近天气干燥，皮肤有点干，通过线上了解鹏程，是一家24年老机构，都说很靠谱，所有就来啦的确非常棒的体验，幸好提前在网上预约了，不枉费我期待这么久，确实很不错，全程也没在推销，就喜欢这种感觉，做了超光子嫩肤皮肤透亮了很多，舒适感也很好，水光效果也很不错，小姐姐服务也很好，强烈推荐。,"[{'id': 1219789877, 'url': 'http://p0.meituan.net/shaitu/9b13f470916f514f5cebf8992ac4caaf73820.jpg'}, {'id': 1220078693, 'url': 'http://p0.meituan.net/shaitu/68b5fc9d3343ea4f3fcd4e4a39db209b76819.jpg'}, {'id': 1219981944, 'url': 'http://p0.meituan.net/shaitu/aeda0db915f9570cf423c1c44f960f9a115586.jpg'}]"
一直想来做下皮肤管理，老是没时间，也不知道挑什么医院。鹏程医院查了是上市公司，感觉还是很可靠的，医院环境很不错，各项流程感觉比较规范，咨询的工作人员也很热情，医生操作时候也很认真，技术好，无推销，整体体验感不错，后期做其他项目还会选择这里。,"[{'id': 1185383593, 'url': 'http://p0.meituan.net/shaitu/4ae342892291c26976ae592cde9f05b8749795.jpg'}, {'id': 1185231054, 'url': 'http://p0.meituan.net/shaitu/802757774960408e48873fc275dfdfc1965728.jpg'}, {'id': 1185231053, 'url': 'http://p0.meituan.net/shaitu/85fa74b43f3a1ba79509b493a78d4dc3888003.jpg'}, {'id': 1185543496, 'url': 'http://p1.meituan.net/shaitu/bbc1b68116ad8d2a16ad59747661e49a810952.jpg'}, {'id': 1185291712, 'url': 'http://p1.meituan.net/shaitu/0f7a44f00816bfc5029a752c91b0d03f1840024.jpg'}, {'id': 1185291711, 'url': 'http://p0.meituan.net/shaitu/20d3b8fa03594fddb20f46f5ba179fea1410111.jpg'}]"
最差的一次体验，第一次一口气写这么多字项目体验过程从11点30等到2点10分，整个医院的感觉就是很乱，根本没有什么排队先来后到，想让你排后面就后面体验后效果3个多小时的等待，就换来3分钟的项目过程全程真的就是3分钟，躺下在T区部位敷了个不知名的杏仁酸等待2分钟，在喷点清水用洗脸巾一擦，好了，完事了叫你走人，那个大姐也真的是力气太大了，感觉脸都要被她扯破皮体验后效果说多了都是累，给接待我的顾问发信息，真的是一点常识都不懂，怎么欺负我没做过果酸正是因为我之前做过不低于10次的刷酸，对这个项目信任，对整个流程都一清二楚也不能说要流程完全一样吧，至少不能这么敷衍吧，无论做什么项目都不可能只有3分钟吧，在咨询的过程中还叫我买玻尿酸，还好没买没被忽悠体验后效果出来后立马去其它的医院重新买了刷酸项目，体验过程完全不一样，看图片就知道了，未免也太自信了点,[]
以前经常嗮太阳，脸上就有一些嗮斑，一直很困扰，最后实在忍不住，就在家附近团购了一个皮秒，听说皮秒针对斑点效果是杠杠的，迫不及待过来了，周六日过来人挺多，前台小姐姐很热情安排医生咨询面诊，看了我的皮肤，让我可以做做，不过一般一次是解决不了的，因为斑也不是一天就出现的，医生推荐我做皮秒和小棕瓶，今天先体验皮秒，做之前要敷20分钟麻药，过程无疼痛，体验感也是很好，后面一个月左右过来复诊看看做水光,"[{'id': 1177225720, 'url': 'http://p0.meituan.net/shaitu/c1cdeafc86c809a0aee285bd81f21fad1946028.jpg'}, {'id': 1177538271, 'url': 'http://p0.meituan.net/shaitu/58c42871b4017720b2a4f8e19be881f02106428.jpg'}, {'id': 1177449400, 'url': 'http://p0.meituan.net/shaitu/1921cfc6321f5a2110c6a7b63cfa1bc32074827.jpg'}]"
注射后第四天来评价，注射前医生也没有沟通清楚就注射了，现在就是大小脸，特别明显的那种。后悔,[]
今天休息，过来放松一下心情刚过来这边，在网购上买了个光子嫩肤，皮肤暗沉困扰了我，尽管每天早睡早起，也不感觉皮肤变白，经常看到小红书很多博主都在推荐光子，决定过来试试项目体验过程今天周末，过来真的人山人海，爆棚人气，看来想变美的不止我一个呀，好多小哥哥小姐姐都趁休息时间跑过来啦，我也不列外，过来体验，可能需要等，但是工作人员也在不断的尽量帮我安排，所以心里很暖体验后效果看来今天来的没有错，做完光子，肤色都不一样，亮了好多，毛孔也细致了，医生建议我可以搭配水光一起做，效果会更好，下次要过来体验水光啦,"[{'id': 1152345072, 'url': 'http://p1.meituan.net/shaitu/61902285753f871db18ffb8bef87e64b1881199.jpg'}, {'id': 1152259165, 'url': 'http://p0.meituan.net/shaitu/eb036bd58fe35d49a89e27954cf7a89b1683615.jpg'}, {'id': 1152073488, 'url': 'http://p0.meituan.net/shaitu/33474798074249e3adbafcc1dee453652089595.jpg'}]"
价格是不高，主要是到慢，而且就是医院模式，除了前台有服务意识，美容顾问还是挺好。其他工作人员都感觉是医生患者的体验。,[]
咬肌很大，显得我脸很大，打了很多次啦，每次打完一周就有效果了，是一个男的唐主任给我打的比较细心温柔，有面诊我的情况再沟通，然后再注射，不需要敷麻药，几分钟就打完了。打完注意一个星期不要吃海鲜牛肉就好了，老顾客了，每次护士都会把注意事项详细的告诉我。第二天还有电话回访我问候我的情况，收费也很合理，很棒的一家医院了。,"[{'id': 1189597616, 'url': 'http://p0.meituan.net/shaitu/9c4c539283716a9f74548c989bd024124068414.jpg'}, {'id': 1189682726, 'url': 'http://p1.meituan.net/shaitu/197709e5858dc0aad70ee1d1276a74594648910.jpg'}, {'id': 1189505180, 'url': 'http://p1.meituan.net/shaitu/449e630f9b6d5cc5f0bf205a082384943238355.jpg'}]"
小气泡是每个周期必做的一个保养护理，因为每天都会接触不同的空气，包括路边的灰尘，皮肤容易吸收脏东西，加上不去经常清洁，那肯定是不行的在网上购买了个小气泡，过来体验下，很优惠，过来环境也很舒适，非常的舒服，做的过程美容师小姐姐都很温柔，也没有什么不适感，都很舒服，清洁完皮肤感觉瞬间通透了很多，很干净，强力推荐各位小姐姐每周期必做的清洁护理哦,"[{'id': 1174964938, 'url': 'http://p1.meituan.net/shaitu/f7e7440811b6d5171c554d36026c95831562622.jpg'}, {'id': 1175052228, 'url': 'http://p0.meituan.net/shaitu/b9249bdb1e0d2f9cea20f81046f84e9a2223822.jpg'}, {'id': 1174964937, 'url': 'http://p1.meituan.net/shaitu/245fa52cb108819753eeb3503b56a10b2111341.jpg'}]"
体验前变美诉求我的皮肤是有点干燥缺水还有眼角有一个很大的斑，医生建议我先打水光把色素打散以后再做祛斑。项目体验过程先是洗脸拍照存个档案，然后医生会跟我说注意事项，对治疗项目然后就开始给我敷麻药，麻药20分钟左右就开始打了，一点都不疼，医生姐姐很温柔的回答我的问题，效果立马就感觉有点提亮了哈哈哈哈哈不知道是不是面膜的原因，好了好了，我下次会继续反馈哦，今天的体验感不错。,"[{'id': 1190549249, 'url': 'http://p1.meituan.net/shaitu/0f830742559503b400c9212b3d95a2fa2893549.jpg'}, {'id': 1190549250, 'url': 'http://p0.meituan.net/shaitu/0e180537a6502b8051c5402aff09ac673242866.jpg'}]"
效果非常好，主任专业服务态度也很好,[]
一直都有在做补水的项目，今天刚好路过鹏程，以前就一直有听过，老品牌医院，但是一直没有来过，刚好再美团上购买了他们家水光体验一下，来了以后，人挺多的，前台护士小姐姐都很热情服务问候，也安排医生面诊，都很专业，说到我的重点了，就是脸上容易干哈哈，操作的时候全程很舒适，没有什么不适应，离家又近，以后可以经常过来，强力推荐小姐妹们,"[{'id': 1179511885, 'url': 'http://p0.meituan.net/shaitu/27ee0aa925ba57ece42314bcf1b4d74c2968972.jpg'}, {'id': 1179511886, 'url': 'http://p0.meituan.net/shaitu/ead4e9f67b398c3d69103bf25a1bea883115390.jpg'}, {'id': 1179689328, 'url': 'http://p1.meituan.net/shaitu/1ca11452820111598788a0cb34e3e3d03045654.jpg'}]"
价格便宜，效果一般，环境还行，排队时间很长,[]
环境干净，服务不错。非假节日来的，都不用排队，前台登记后，进了微整形科，安排了唐主任给我打，买的保妥适瘦脸。治疗室有小姐姐，给我看了药水，确认无误后，给我配药，配好药后唐主任进来看了我的咬肌情况，然后消毒，打针，本人不怕疼体质，没觉得多疼。现在一个月过去了，效果很满意，朋友都说我好像变瘦了，脸的棱角也清晰了一些。当然打一针效果有限，我准备十个月后再去补一针，巩固巩固活动价针不戳赞,"[{'id': 1177849555, 'url': 'http://p0.meituan.net/shaitu/65bbc9878d349e4c75d62aed49bd08353020520.jpg'}, {'id': 1177586832, 'url': 'http://p0.meituan.net/shaitu/99d7af6f4675e397b447e3c2b2c788e93581241.jpg'}]"
朋友介绍过来的，一直想护理一下皮肤，老是没有时间，今天有空就过来做一下护理，离我工作的地方不远，也很好找，咨询小姐姐小清很贴心热情，美容师小姐姐也护理的很到位，整体感觉都很好，医院环境也不错，后面打算长期做一下,"[{'id': 1185065898, 'url': 'http://p1.meituan.net/shaitu/8312fe6037dc42384159d43777f5cd892615205.jpg'}, {'id': 1184975562, 'url': 'http://p0.meituan.net/shaitu/da814bea8c9ba23b6fd18b940be9be992898049.jpg'}, {'id': 1185153433, 'url': 'http://p0.meituan.net/shaitu/49b74b686451fcb156484d1b24825e732771012.jpg'}, {'id': 1185065897, 'url': 'http://p0.meituan.net/shaitu/cc428b2f68e1311c7f3dc459853661a72833583.jpg'}, {'id': 1184906816, 'url': 'http://p0.meituan.net/shaitu/0d21abb104f88aa676f4362fa31cef4b2627746.jpg'}]"
